Tamanho do Download (KB),Data do Download,Fuso Horário,Nome do Arquivo,Tipo de Arquivo,Horário Sinótico,Tipo de Observação,Data da Observação
50497888,2023-01-04 03:03:09.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230104,gdas,00,esmhs,2023-01-04 00:00:00
2495128,2023-01-04 03:03:08.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230104,gdas,00,gome,2023-01-04 00:00:00
1363304,2023-01-04 03:03:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230104,gdas,00,gpsipw,2023-01-04 00:00:00
35047472,2023-01-04 03:03:10.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230104,gdas,00,gpsro,2023-01-04 00:00:00
823329768,2023-01-04 03:03:22.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230104,gdas,00,mtiasi,2023-01-04 00:00:00
0,2023-01-04 03:03:09.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230104,gdas,00,osbuv8,2023-01-04 00:00:00
62353280,2023-01-04 03:23:42.000000000,-03,gdas.t00z.prepbufr.nr.20230104,gdas,00,prepbufr,2023-01-04 00:00:00
326937040,2023-01-04 03:03:17.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230104,gdas,00,satwnd,2023-01-04 00:00:00
0,2023-01-04 03:03:09.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230104,gdas,00,sevcsr,2023-01-04 00:00:00
12999560,2023-01-04 09:04:27.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230104,gdas,06,1bamua,2023-01-04 06:00:00
22003688,2023-01-04 09:04:28.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230104,gdas,06,1bhrs4,2023-01-04 06:00:00
0,2023-01-04 09:04:27.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230104,gdas,06,airsev,2023-01-04 06:00:00
158789160,2023-01-04 09:04:32.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230104,gdas,06,atms,2023-01-04 06:00:00
1208446160,2023-01-04 09:04:50.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230104,gdas,06,crisf4,2023-01-04 06:00:00
22452928,2023-01-04 09:04:28.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230104,gdas,06,eshrs3,2023-01-04 06:00:00
24293376,2023-01-04 09:04:28.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230104,gdas,06,esmhs,2023-01-04 06:00:00
2313168,2023-01-04 09:04:28.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230104,gdas,06,gome,2023-01-04 06:00:00
1699592,2023-01-04 09:04:28.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230104,gdas,06,gpsipw,2023-01-04 06:00:00
35323352,2023-01-04 09:04:28.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230104,gdas,06,gpsro,2023-01-04 06:00:00
808411200,2023-01-04 09:04:46.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230104,gdas,06,mtiasi,2023-01-04 06:00:00
0,2023-01-04 09:04:28.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230104,gdas,06,osbuv8,2023-01-04 06:00:00
60679840,2023-01-04 09:24:55.000000000,-03,gdas.t06z.prepbufr.nr.20230104,gdas,06,prepbufr,2023-01-04 06:00:00
312450232,2023-01-04 09:04:36.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230104,gdas,06,satwnd,2023-01-04 06:00:00
0,2023-01-04 09:04:28.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230104,gdas,06,sevcsr,2023-01-04 06:00:00
14165656,2023-01-04 15:06:34.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230104,gdas,12,1bamua,2023-01-04 12:00:00
22632928,2023-01-04 15:06:34.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230104,gdas,12,1bhrs4,2023-01-04 12:00:00
0,2023-01-04 15:06:34.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230104,gdas,12,airsev,2023-01-04 12:00:00
158472800,2023-01-04 15:06:37.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230104,gdas,12,atms,2023-01-04 12:00:00
1093668992,2023-01-04 15:06:57.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230104,gdas,12,crisf4,2023-01-04 12:00:00
31830920,2023-01-04 15:06:34.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230104,gdas,12,eshrs3,2023-01-04 12:00:00
47794960,2023-01-04 15:06:35.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230104,gdas,12,esmhs,2023-01-04 12:00:00
2623464,2023-01-04 15:06:36.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230104,gdas,12,gome,2023-01-04 12:00:00
1921448,2023-01-04 15:27:03.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230104,gdas,12,gpsipw,2023-01-04 12:00:00
35350264,2023-01-04 15:27:04.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230104,gdas,12,gpsro,2023-01-04 12:00:00
824577592,2023-01-04 15:06:54.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230104,gdas,12,mtiasi,2023-01-04 12:00:00
0,2023-01-04 15:06:34.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230104,gdas,12,osbuv8,2023-01-04 12:00:00
61981568,2023-01-04 15:27:05.000000000,-03,gdas.t12z.prepbufr.nr.20230104,gdas,12,prepbufr,2023-01-04 12:00:00
329788080,2023-01-04 15:06:39.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230104,gdas,12,satwnd,2023-01-04 12:00:00
0,2023-01-04 15:06:35.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230104,gdas,12,sevcsr,2023-01-04 12:00:00
13429120,2023-01-04 22:07:51.000000000,-03,gdas.t18z.1bamua.tm00.bufr_d.20230104,gdas,18,1bamua,2023-01-04 18:00:00
21190792,2023-01-04 22:07:52.000000000,-03,gdas.t18z.1bhrs4.tm00.bufr_d.20230104,gdas,18,1bhrs4,2023-01-04 18:00:00
0,2023-01-04 22:07:51.000000000,-03,gdas.t18z.airsev.tm00.bufr_d.20230104,gdas,18,airsev,2023-01-04 18:00:00
159325056,2023-01-04 22:07:55.000000000,-03,gdas.t18z.atms.tm00.bufr_d.20230104,gdas,18,atms,2023-01-04 18:00:00
1204367664,2023-01-04 22:08:15.000000000,-03,gdas.t18z.crisf4.tm00.bufr_d.20230104,gdas,18,crisf4,2023-01-04 18:00:00
23833168,2023-01-04 22:07:51.000000000,-03,gdas.t18z.eshrs3.tm00.bufr_d.20230104,gdas,18,eshrs3,2023-01-04 18:00:00
39894384,2023-01-04 22:07:52.000000000,-03,gdas.t18z.esmhs.tm00.bufr_d.20230104,gdas,18,esmhs,2023-01-04 18:00:00
2171408,2023-01-04 22:07:52.000000000,-03,gdas.t18z.gome.tm00.bufr_d.20230104,gdas,18,gome,2023-01-04 18:00:00
1856208,2023-01-04 22:07:52.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230104,gdas,18,gpsipw,2023-01-04 18:00:00
33958200,2023-01-04 22:07:53.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230104,gdas,18,gpsro,2023-01-04 18:00:00
810782056,2023-01-04 22:08:10.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230104,gdas,18,mtiasi,2023-01-04 18:00:00
0,2023-01-04 22:07:52.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230104,gdas,18,osbuv8,2023-01-04 18:00:00
57942944,2023-01-04 22:07:53.000000000,-03,gdas.t18z.prepbufr.nr.20230104,gdas,18,prepbufr,2023-01-04 18:00:00
359605200,2023-01-04 22:08:01.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230104,gdas,18,satwnd,2023-01-04 18:00:00
0,2023-01-04 22:07:52.000000000,-03,gdas.t18z.sevcsr.tm00.bufr_d.20230104,gdas,18,sevcsr,2023-01-04 18:00:00
13990104,2023-01-05 03:09:52.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230105,gdas,00,1bamua,2023-01-05 00:00:00
22207584,2023-01-05 03:09:53.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230105,gdas,00,1bhrs4,2023-01-05 00:00:00
0,2023-01-05 03:09:52.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230105,gdas,00,airsev,2023-01-05 00:00:00
158842544,2023-01-05 03:09:56.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230105,gdas,00,atms,2023-01-05 00:00:00
1200244720,2023-01-05 03:10:08.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230105,gdas,00,crisf4,2023-01-05 00:00:00
34059112,2023-01-05 03:09:53.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230105,gdas,00,eshrs3,2023-01-05 00:00:00
55053664,2023-01-05 03:09:53.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230105,gdas,00,esmhs,2023-01-05 00:00:00
2737744,2023-01-05 03:09:52.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230105,gdas,00,gome,2023-01-05 00:00:00
1632080,2023-01-05 03:20:12.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230105,gdas,00,gpsipw,2023-01-05 00:00:00
38272872,2023-01-05 03:20:13.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230105,gdas,00,gpsro,2023-01-05 00:00:00
817871504,2023-01-05 03:20:21.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230105,gdas,00,mtiasi,2023-01-05 00:00:00
0,2023-01-05 03:09:52.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230105,gdas,00,osbuv8,2023-01-05 00:00:00
61328448,2023-01-05 03:20:14.000000000,-03,gdas.t00z.prepbufr.nr.20230105,gdas,00,prepbufr,2023-01-05 00:00:00
314556312,2023-01-05 03:09:59.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230105,gdas,00,satwnd,2023-01-05 00:00:00
0,2023-01-05 03:09:52.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230105,gdas,00,sevcsr,2023-01-05 00:00:00
12867688,2023-01-05 09:01:05.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230105,gdas,06,1bamua,2023-01-05 06:00:00
22089800,2023-01-05 09:01:05.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230105,gdas,06,1bhrs4,2023-01-05 06:00:00
0,2023-01-05 09:01:04.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230105,gdas,06,airsev,2023-01-05 06:00:00
158505104,2023-01-05 09:01:08.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230105,gdas,06,atms,2023-01-05 06:00:00
1205249664,2023-01-05 09:11:30.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230105,gdas,06,crisf4,2023-01-05 06:00:00
25635688,2023-01-05 09:01:05.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230105,gdas,06,eshrs3,2023-01-05 06:00:00
31432664,2023-01-05 09:01:05.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230105,gdas,06,esmhs,2023-01-05 06:00:00
2159360,2023-01-05 09:01:05.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230105,gdas,06,gome,2023-01-05 06:00:00
1842352,2023-01-05 09:01:05.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230105,gdas,06,gpsipw,2023-01-05 06:00:00
37252784,2023-01-05 09:01:06.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230105,gdas,06,gpsro,2023-01-05 06:00:00
809425072,2023-01-05 09:11:30.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230105,gdas,06,mtiasi,2023-01-05 06:00:00
0,2023-01-05 09:01:05.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230105,gdas,06,osbuv8,2023-01-05 06:00:00
60475952,2023-01-05 09:01:07.000000000,-03,gdas.t06z.prepbufr.nr.20230105,gdas,06,prepbufr,2023-01-05 06:00:00
326720088,2023-01-05 09:11:17.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230105,gdas,06,satwnd,2023-01-05 06:00:00
0,2023-01-05 09:01:05.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230105,gdas,06,sevcsr,2023-01-05 06:00:00
14107328,2023-01-05 15:03:16.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230105,gdas,12,1bamua,2023-01-05 12:00:00
22495816,2023-01-05 15:03:15.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230105,gdas,12,1bhrs4,2023-01-05 12:00:00
0,2023-01-05 15:03:15.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230105,gdas,12,airsev,2023-01-05 12:00:00
158897344,2023-01-05 15:03:19.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230105,gdas,12,atms,2023-01-05 12:00:00
1204104304,2023-01-05 15:13:45.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230105,gdas,12,crisf4,2023-01-05 12:00:00
35757448,2023-01-05 15:03:16.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230105,gdas,12,eshrs3,2023-01-05 12:00:00
53856664,2023-01-05 15:03:16.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230105,gdas,12,esmhs,2023-01-05 12:00:00
2636880,2023-01-05 15:03:16.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230105,gdas,12,gome,2023-01-05 12:00:00
1780272,2023-01-05 15:23:48.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230105,gdas,12,gpsipw,2023-01-05 12:00:00
36311704,2023-01-05 15:03:16.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230105,gdas,12,gpsro,2023-01-05 12:00:00
822475088,2023-01-05 15:03:28.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230105,gdas,12,mtiasi,2023-01-05 12:00:00
0,2023-01-05 15:23:48.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230105,gdas,12,osbuv8,2023-01-05 12:00:00
60879832,2023-01-05 15:23:49.000000000,-03,gdas.t12z.prepbufr.nr.20230105,gdas,12,prepbufr,2023-01-05 12:00:00
350810344,2023-01-05 15:03:24.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230105,gdas,12,satwnd,2023-01-05 12:00:00
0,2023-01-05 15:03:16.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230105,gdas,12,sevcsr,2023-01-05 12:00:00
13951432,2023-01-05 22:04:36.000000000,-03,gdas.t18z.1bamua.tm00.bufr_d.20230105,gdas,18,1bamua,2023-01-05 18:00:00
22135176,2023-01-05 22:04:37.000000000,-03,gdas.t18z.1bhrs4.tm00.bufr_d.20230105,gdas,18,1bhrs4,2023-01-05 18:00:00
0,2023-01-05 22:04:37.000000000,-03,gdas.t18z.airsev.tm00.bufr_d.20230105,gdas,18,airsev,2023-01-05 18:00:00
159668936,2023-01-05 22:04:40.000000000,-03,gdas.t18z.atms.tm00.bufr_d.20230105,gdas,18,atms,2023-01-05 18:00:00
1203766208,2023-01-05 22:05:00.000000000,-03,gdas.t18z.crisf4.tm00.bufr_d.20230105,gdas,18,crisf4,2023-01-05 18:00:00
29483288,2023-01-05 22:04:37.000000000,-03,gdas.t18z.eshrs3.tm00.bufr_d.20230105,gdas,18,eshrs3,2023-01-05 18:00:00
40917968,2023-01-05 22:04:37.000000000,-03,gdas.t18z.esmhs.tm00.bufr_d.20230105,gdas,18,esmhs,2023-01-05 18:00:00
2302440,2023-01-05 22:04:37.000000000,-03,gdas.t18z.gome.tm00.bufr_d.20230105,gdas,18,gome,2023-01-05 18:00:00
1685952,2023-01-05 22:04:37.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230105,gdas,18,gpsipw,2023-01-05 18:00:00
35439520,2023-01-05 22:04:38.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230105,gdas,18,gpsro,2023-01-05 18:00:00
812132224,2023-01-05 22:04:56.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230105,gdas,18,mtiasi,2023-01-05 18:00:00
0,2023-01-05 22:04:37.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230105,gdas,18,osbuv8,2023-01-05 18:00:00
56122640,2023-01-05 22:04:39.000000000,-03,gdas.t18z.prepbufr.nr.20230105,gdas,18,prepbufr,2023-01-05 18:00:00
352497376,2023-01-05 22:04:46.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230105,gdas,18,satwnd,2023-01-05 18:00:00
0,2023-01-05 22:04:37.000000000,-03,gdas.t18z.sevcsr.tm00.bufr_d.20230105,gdas,18,sevcsr,2023-01-05 18:00:00
13874520,2023-01-06 03:06:39.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230106,gdas,00,1bamua,2023-01-06 00:00:00
22304016,2023-01-06 03:06:39.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230106,gdas,00,1bhrs4,2023-01-06 00:00:00
0,2023-01-06 03:06:39.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230106,gdas,00,airsev,2023-01-06 00:00:00
158839216,2023-01-06 03:06:42.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230106,gdas,00,atms,2023-01-06 00:00:00
1201691864,2023-01-06 03:06:55.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230106,gdas,00,crisf4,2023-01-06 00:00:00
39310608,2023-01-06 03:06:42.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230106,gdas,00,eshrs3,2023-01-06 00:00:00
64886000,2023-01-06 03:06:40.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230106,gdas,00,esmhs,2023-01-06 00:00:00
2508704,2023-01-06 03:06:39.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230106,gdas,00,gome,2023-01-06 00:00:00
1588704,2023-01-06 03:16:58.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230106,gdas,00,gpsipw,2023-01-06 00:00:00
37119040,2023-01-06 03:16:59.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230106,gdas,00,gpsro,2023-01-06 00:00:00
824243696,2023-01-06 03:17:09.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230106,gdas,00,mtiasi,2023-01-06 00:00:00
0,2023-01-06 03:16:58.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230106,gdas,00,osbuv8,2023-01-06 00:00:00
59157656,2023-01-06 03:16:59.000000000,-03,gdas.t00z.prepbufr.nr.20230106,gdas,00,prepbufr,2023-01-06 00:00:00
304675760,2023-01-06 03:06:45.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230106,gdas,00,satwnd,2023-01-06 00:00:00
0,2023-01-06 03:06:41.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230106,gdas,00,sevcsr,2023-01-06 00:00:00
12408664,2023-01-06 09:07:57.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230106,gdas,06,1bamua,2023-01-06 06:00:00
21488224,2023-01-06 09:07:57.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230106,gdas,06,1bhrs4,2023-01-06 06:00:00
0,2023-01-06 09:07:57.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230106,gdas,06,airsev,2023-01-06 06:00:00
158989944,2023-01-06 09:08:00.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230106,gdas,06,atms,2023-01-06 06:00:00
1205254752,2023-01-06 09:08:20.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230106,gdas,06,crisf4,2023-01-06 06:00:00
27427384,2023-01-06 09:07:57.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230106,gdas,06,eshrs3,2023-01-06 06:00:00
36615144,2023-01-06 09:07:58.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230106,gdas,06,esmhs,2023-01-06 06:00:00
2449432,2023-01-06 09:07:57.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230106,gdas,06,gome,2023-01-06 06:00:00
1747376,2023-01-06 09:07:57.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230106,gdas,06,gpsipw,2023-01-06 06:00:00
36334936,2023-01-06 09:07:58.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230106,gdas,06,gpsro,2023-01-06 06:00:00
810303952,2023-01-06 09:08:20.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230106,gdas,06,mtiasi,2023-01-06 06:00:00
0,2023-01-06 09:07:57.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230106,gdas,06,osbuv8,2023-01-06 06:00:00
54046928,2023-01-06 09:08:00.000000000,-03,gdas.t06z.prepbufr.nr.20230106,gdas,06,prepbufr,2023-01-06 06:00:00
271429920,2023-01-06 09:08:05.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230106,gdas,06,satwnd,2023-01-06 06:00:00
0,2023-01-06 09:07:57.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230106,gdas,06,sevcsr,2023-01-06 06:00:00
13983128,2023-01-06 15:20:28.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230106,gdas,12,1bamua,2023-01-06 12:00:00
22244016,2023-01-06 15:10:05.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230106,gdas,12,1bhrs4,2023-01-06 12:00:00
0,2023-01-06 15:10:05.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230106,gdas,12,airsev,2023-01-06 12:00:00
158438800,2023-01-06 15:10:10.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230106,gdas,12,atms,2023-01-06 12:00:00
1202070888,2023-01-06 15:10:25.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230106,gdas,12,crisf4,2023-01-06 12:00:00
35487112,2023-01-06 15:10:06.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230106,gdas,12,eshrs3,2023-01-06 12:00:00
55344256,2023-01-06 15:10:07.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230106,gdas,12,esmhs,2023-01-06 12:00:00
2344312,2023-01-06 15:10:08.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230106,gdas,12,gome,2023-01-06 12:00:00
1851920,2023-01-06 15:20:28.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230106,gdas,12,gpsipw,2023-01-06 12:00:00
37536848,2023-01-06 15:20:29.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230106,gdas,12,gpsro,2023-01-06 12:00:00
825935256,2023-01-06 15:30:40.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230106,gdas,12,mtiasi,2023-01-06 12:00:00
0,2023-01-06 15:20:28.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230106,gdas,12,osbuv8,2023-01-06 12:00:00
59165352,2023-01-06 15:20:29.000000000,-03,gdas.t12z.prepbufr.nr.20230106,gdas,12,prepbufr,2023-01-06 12:00:00
342163800,2023-01-06 15:10:12.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230106,gdas,12,satwnd,2023-01-06 12:00:00
0,2023-01-06 15:10:08.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230106,gdas,12,sevcsr,2023-01-06 12:00:00
13945048,2023-01-06 22:01:28.000000000,-03,gdas.t18z.1bamua.tm00.bufr_d.20230106,gdas,18,1bamua,2023-01-06 18:00:00
22124128,2023-01-06 22:01:28.000000000,-03,gdas.t18z.1bhrs4.tm00.bufr_d.20230106,gdas,18,1bhrs4,2023-01-06 18:00:00
0,2023-01-06 22:01:27.000000000,-03,gdas.t18z.airsev.tm00.bufr_d.20230106,gdas,18,airsev,2023-01-06 18:00:00
160092856,2023-01-06 22:01:31.000000000,-03,gdas.t18z.atms.tm00.bufr_d.20230106,gdas,18,atms,2023-01-06 18:00:00
1204418856,2023-01-06 22:11:53.000000000,-03,gdas.t18z.crisf4.tm00.bufr_d.20230106,gdas,18,crisf4,2023-01-06 18:00:00
27220272,2023-01-06 22:01:28.000000000,-03,gdas.t18z.eshrs3.tm00.bufr_d.20230106,gdas,18,eshrs3,2023-01-06 18:00:00
39045104,2023-01-06 22:01:29.000000000,-03,gdas.t18z.esmhs.tm00.bufr_d.20230106,gdas,18,esmhs,2023-01-06 18:00:00
2593576,2023-01-06 22:01:28.000000000,-03,gdas.t18z.gome.tm00.bufr_d.20230106,gdas,18,gome,2023-01-06 18:00:00
1859528,2023-01-06 22:01:28.000000000,-03,gdas.t18z.gpsipw.tm00.bufr_d.nr.20230106,gdas,18,gpsipw,2023-01-06 18:00:00
35231824,2023-01-06 22:01:29.000000000,-03,gdas.t18z.gpsro.tm00.bufr_d.20230106,gdas,18,gpsro,2023-01-06 18:00:00
809576016,2023-01-06 22:11:48.000000000,-03,gdas.t18z.mtiasi.tm00.bufr_d.20230106,gdas,18,mtiasi,2023-01-06 18:00:00
0,2023-01-06 22:01:30.000000000,-03,gdas.t18z.osbuv8.tm00.bufr_d.20230106,gdas,18,osbuv8,2023-01-06 18:00:00
349452664,2023-01-06 22:01:33.000000000,-03,gdas.t18z.satwnd.tm00.bufr_d.20230106,gdas,18,satwnd,2023-01-06 18:00:00
0,2023-01-06 22:01:28.000000000,-03,gdas.t18z.sevcsr.tm00.bufr_d.20230106,gdas,18,sevcsr,2023-01-06 18:00:00
13421256,2023-01-07 03:03:28.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230107,gdas,00,1bamua,2023-01-07 00:00:00
21564976,2023-01-07 03:03:28.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230107,gdas,00,1bhrs4,2023-01-07 00:00:00
0,2023-01-07 03:03:28.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230107,gdas,00,airsev,2023-01-07 00:00:00
158989728,2023-01-07 03:03:31.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230107,gdas,00,atms,2023-01-07 00:00:00
1200913272,2023-01-07 03:03:51.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230107,gdas,00,crisf4,2023-01-07 00:00:00
33042872,2023-01-07 03:03:30.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230107,gdas,00,eshrs3,2023-01-07 00:00:00
67180504,2023-01-07 03:03:29.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230107,gdas,00,esmhs,2023-01-07 00:00:00
2215072,2023-01-07 03:03:27.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230107,gdas,00,gome,2023-01-07 00:00:00
1756696,2023-01-07 03:03:29.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230107,gdas,00,gpsipw,2023-01-07 00:00:00
37171784,2023-01-07 03:03:29.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230107,gdas,00,gpsro,2023-01-07 00:00:00
820807000,2023-01-07 03:03:47.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230107,gdas,00,mtiasi,2023-01-07 00:00:00
0,2023-01-07 03:03:29.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230107,gdas,00,osbuv8,2023-01-07 00:00:00
56769816,2023-01-07 03:24:00.000000000,-03,gdas.t00z.prepbufr.nr.20230107,gdas,00,prepbufr,2023-01-07 00:00:00
